agent_id,gender,age,last_lat,last_lon,last_known_location,last_node_id,home_id,home_type,home_building_id,home_lat,home_lon,profession,work_place,work_place_type,work_place_building_id,work_place_lat,work_place_lon,last_infection_status,last_health_status,last_activities,eating_out_preference,vaccinated
960,F,48,36.09967582499999,140.1000345,apartments,864,2457,apartments,864,36.09967582499999,140.1000345,university_student,174,university,174,36.108799375,140.09981975,Susceptible,Normal,idle,0.49,False
2658,M,23,36.106198649999996,140.094146925,apartments,1615,2568,apartments,1615,36.106198649999996,140.094146925,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,do groceries,0.13,False
3875,M,26,36.11187495,140.1113097,office,1254,637,apartments,1077,36.106867333333334,140.10363936666667,salaryman,1254,office,1254,36.11187495,140.1113097,Susceptible,Normal,going home,0.35,False
3592,M,62,36.104681516666666,140.1053314,apartments,1142,912,apartments,1142,36.104681516666666,140.1053314,retailer,139,retail,139,36.095310275,140.1038795,Susceptible,Normal,do groceries,0.03,False
1874,F,31,36.11028616,140.09959313999997,university,440,1527,apartments,1046,36.106413175,140.10536962499998,university_student,440,university,440,36.11028616,140.09959313999997,Susceptible,Normal,going home,0.66,False
3603,M,53,36.09673661111111,140.09845942222222,apartments,603,630,apartments,603,36.09673661111111,140.09845942222222,retailer,64,retail,64,36.086587675,140.1124754,Susceptible,Normal,idle,0.06,False
2945,F,39,36.106919516666665,140.10722995,apartments,1433,3162,apartments,1433,36.106919516666665,140.10722995,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.15,False
3744,M,27,36.10171575,140.100105475,apartments,962,2327,apartments,962,36.10171575,140.100105475,salaryman,704,office,704,36.080148224999995,140.108978025,Susceptible,Normal,going home,0.57,False
264,M,10,36.082396116666665,140.11157053333332,school,1765,306,apartments,731,36.09685956,140.09776401,student,1765,school,1765,36.082396116666665,140.11157053333332,Susceptible,Normal,going home,0.6,False
341,F,13,36.0966645,140.0981654125,apartments,621,2665,apartments,621,36.0966645,140.0981654125,student,269,school,269,36.0793,140.0966269,Susceptible,Normal,going home,0.53,False
3796,M,58,36.08985895,140.11509604999998,apartments,780,2189,apartments,780,36.08985895,140.11509604999998,salaryman,181,office,181,36.081856699999996,140.11060100000003,Susceptible,Normal,do groceries,0.49,False
1351,F,26,36.10353115,140.104248,university,633,1500,apartments,895,36.1000527,140.0998791,university_student,633,university,633,36.10353115,140.104248,Susceptible,Normal,going home,0.09,False
3679,M,24,36.098349275000004,140.100359925,apartments,1324,3192,apartments,1324,36.098349275000004,140.100359925,retailer,1256,retail,1256,36.11179995,140.111402925,Susceptible,Normal,idle,0.56,False
3764,F,35,36.094029437500005,140.10795307499998,apartments,1360,1086,apartments,1360,36.094029437500005,140.10795307499998,salaryman,638,office,638,36.1042548,140.105658925,Susceptible,Normal,do groceries,0.34,False
2076,F,67,36.10168815,140.09988617500002,apartments,960,622,apartments,960,36.10168815,140.09988617500002,medical_doctor,111,hospital,111,36.08923622857143,140.1058352,Recovered,Normal,go to work,0.42,False
2258,M,41,36.085532375,140.112641375,apartments,56,2518,apartments,56,36.085532375,140.112641375,university_professor ,549,university,549,36.11142022142857,140.1010913285714,Susceptible,Normal,idle,0.13,False
1671,M,41,36.086393775,140.11428325,apartments,27,2235,apartments,27,36.086393775,140.11428325,university_student,542,university,542,36.109671045000006,140.10090593,Susceptible,Normal,do groceries,0.58,False
1290,M,58,36.115069150000004,140.1035333,university,1504,268,apartments,1595,36.09708268333333,140.09651496666666,university_student,1504,university,1504,36.115069150000004,140.1035333,Susceptible,Normal,going home,0.69,False
4500,F,19,36.079545200000005,140.1101172583333,office,701,1740,apartments,168,36.090254525,140.10317635,salaryman,701,office,701,36.079545200000005,140.1101172583333,Susceptible,Normal,going home,0.65,False
1019,F,50,36.100754875,140.0996136,apartments,876,2575,apartments,876,36.100754875,140.0996136,university_student,1506,university,1506,36.114704975,140.1042383875,Infectious,Normal,going home,0.56,False
4983,M,31,36.095601575,140.09884742499997,apartments,608,1863,apartments,608,36.095601575,140.09884742499997,scientist,576,laboratory,576,36.113933579999994,140.1006006,Susceptible,Normal,going home,0.43,False
2638,M,53,36.08569811666666,140.09785646666668,apartments,335,1343,apartments,335,36.08569811666666,140.09785646666668,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,going home,0.66,False
3547,F,55,36.1051851,140.106838575,retail,988,2362,apartments,645,36.095995522222225,140.09613407777778,retailer,988,retail,988,36.1051851,140.106838575,Recovered,Normal,going home,0.17,False
2703,M,33,36.0952588625,140.0993537875,apartments,600,1890,apartments,600,36.0952588625,140.0993537875,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,do groceries,0.33,False
353,M,10,36.0841732875,140.1099140625,school,131,1904,apartments,667,36.0802024,140.118161425,student,131,school,131,36.0841732875,140.1099140625,Susceptible,Normal,going home,0.11,False
4652,F,22,36.088542175,140.10013442500002,apartments,819,2767,apartments,819,36.088542175,140.10013442500002,salaryman,42,office,42,36.0850458,140.115137365,Susceptible,Normal,do groceries,0.43,False
1126,F,53,36.0950141,140.10778092500001,apartments,1374,1659,apartments,1374,36.0950141,140.10778092500001,university_student,1120,university,1120,36.102351525,140.10214025,Susceptible,Normal,idle,0.17,False
1858,F,22,36.08280755,140.1170365,apartments,95,747,apartments,95,36.08280755,140.1170365,university_student,505,university,505,36.1109988875,140.09906393749998,Susceptible,Normal,idle,0.69,False
4448,M,27,36.08409545,140.0982371,house,242,1143,house,242,36.08409545,140.0982371,salaryman,98,office,98,36.0818709,140.11770825,Susceptible,Normal,do groceries,0.02,False
1593,F,22,36.087383825,140.11525785,apartments,35,2292,apartments,35,36.087383825,140.11525785,university_student,1231,university,1231,36.1002212,140.10815645,Recovered,Normal,idle,0.38,False
1559,F,56,36.0816418,140.11787550000003,apartments,99,209,apartments,99,36.0816418,140.11787550000003,university_student,1506,university,1506,36.114704975,140.1042383875,Susceptible,Normal,idle,0.34,False
2024,M,56,36.10106261666667,140.10703235,university,1237,2787,residential,1413,36.110138750000004,140.1087911,university_student,1237,university,1237,36.10106261666667,140.10703235,Susceptible,Normal,going home,0.68,False
1911,M,37,36.115069150000004,140.1035333,university,1504,1773,apartments,829,36.087845625,140.101479025,university_student,1504,university,1504,36.115069150000004,140.1035333,Susceptible,Normal,going home,0.25,False
3078,M,54,36.082676766666665,140.11130317777778,train_station,10,360,apartments,1031,36.1004357,140.09953157500001,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,going home,0.5,False
4878,F,41,36.100006,140.100452225,apartments,898,596,apartments,898,36.100006,140.100452225,scientist,1746,laboratory,1746,36.094041725000004,140.101578175,Susceptible,Normal,idle,0.0,False
2324,M,32,36.107853425,140.106478025,apartments,1426,1764,apartments,1426,36.107853425,140.106478025,university_professor ,545,university,545,36.108861514285714,140.10097537142858,Susceptible,Normal,idle,0.0,False
499,F,48,36.112766900000004,140.1130297,apartments,1260,988,apartments,1260,36.112766900000004,140.1130297,university_student,905,university,905,36.09969425,140.101117525,Susceptible,Normal,idle,0.19,False
2784,M,61,36.084604883333334,140.11450748333334,apartments,43,1271,apartments,43,36.084604883333334,140.11450748333334,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.1,False
3385,M,44,36.10003805,140.0993031,apartments,891,456,apartments,891,36.10003805,140.0993031,retailer,66,retail,66,36.08682275,140.1130472,Susceptible,Normal,idle,0.26,False
4973,M,29,36.098256899999996,140.1079747,apartments,1221,1816,apartments,1221,36.098256899999996,140.1079747,scientist,1735,laboratory,1735,36.09320374375,140.10323519374998,Susceptible,Normal,idle,0.54,False
4279,M,39,36.097619908333336,140.098780875,apartments,1297,999,apartments,1297,36.097619908333336,140.098780875,salaryman,678,office,678,36.08114555,140.1168371,Susceptible,Normal,idle,0.25,False
4480,M,69,36.1021537125,140.0975905375,residential,1662,1891,residential,1662,36.1021537125,140.0975905375,salaryman,83,office,83,36.0806263,140.11017346666668,Susceptible,Normal,do groceries,0.62,False
2232,M,54,36.086095099999994,140.09672634999998,house,291,346,house,291,36.086095099999994,140.09672634999998,teacher,131,school,131,36.0841732875,140.1099140625,Susceptible,Normal,idle,0.08,False
1250,F,52,36.1022764,140.098884375,apartments,918,3228,apartments,918,36.1022764,140.098884375,university_student,112,university,112,36.08882838571429,140.1052424142857,Susceptible,Normal,idle,0.0,False
4523,F,33,36.08561845,140.1163033,office,41,2874,apartments,958,36.101235725,140.09970782500002,salaryman,41,office,41,36.08561845,140.1163033,Susceptible,Normal,going home,0.61,False
3725,M,32,36.102489500000004,140.09775681666665,residential,1668,2746,residential,1668,36.102489500000004,140.09775681666665,salaryman,136,office,136,36.09536210500001,140.104269145,Susceptible,Normal,idle,0.04,False
1263,M,47,36.11518026666667,140.10355018333334,university,1502,45,residential,191,36.08662656,140.09931211999998,university_student,1502,university,1502,36.11518026666667,140.10355018333334,Susceptible,Normal,going home,0.48,False
3711,M,58,36.088438525,140.10275765,office,160,893,apartments,1135,36.104834475000004,140.10391015,salaryman,160,office,160,36.088438525,140.10275765,Susceptible,Normal,going home,0.38,False
